,Artist Name,variable,value
7824,SiR,Average Instrumentalness,0.012693332462121213
7825,Sia,Average Instrumentalness,0.026738430488890463
7826,Sigrid,Average Instrumentalness,0.0402038625
7827,Silk City,Average Instrumentalness,0.1355706665000005
7828,Sizzla,Average Instrumentalness,0.02182249789085236
7829,Sjava,Average Instrumentalness,0.06002503479078689
7830,Skepta,Average Instrumentalness,0.0005288778023863294
7831,Ski Mask The Slump God,Average Instrumentalness,0.0005886691153846251
7832,Skip Marley,Average Instrumentalness,0.04440128375000029
7833,Skizzy Mars,Average Instrumentalness,0.005980568367521371
7834,Skrillex,Average Instrumentalness,0.1341706659636348
7835,Sky Rompiendo,Average Instrumentalness,0.04957161755270834
7836,Skylar Grey,Average Instrumentalness,0.027837468988095002
7837,Slaves,Average Instrumentalness,0.05898662144079253
7838,Slaydro,Average Instrumentalness,0.0003706514285714286
7839,Sleepy Hallow,Average Instrumentalness,3.0741422619047725e-05
7840,Slim Jxmmi,Average Instrumentalness,0.0025576970650059163
7841,Slipknot,Average Instrumentalness,0.10275302655999678
7842,Sly Pyper,Average Instrumentalness,0.00022128982774170268
7843,Smino,Average Instrumentalness,0.0215646740277778
7844,Smokepurpp,Average Instrumentalness,0.0012811616397800445
7845,Smokey Robinson,Average Instrumentalness,0.01206469195078472
7846,Smooky MarGielaa,Average Instrumentalness,1.145e-05
7847,Snakehips,Average Instrumentalness,0.10813104166666852
7848,Snoop Dogg,Average Instrumentalness,0.047414419381816474
7849,Snow,Average Instrumentalness,0.00037210580998168
7850,Snøw,Average Instrumentalness,0.011983557000000065
7851,Social House,Average Instrumentalness,0.006860770885995616
7852,Sofi Tukker,Average Instrumentalness,0.28474184769230765
7853,Sofia Reyes,Average Instrumentalness,0.008703915666666706
7854,Solange,Average Instrumentalness,0.0998016596250976
7855,Soleima,Average Instrumentalness,0.026380665264285712
7856,Sosa Geek,Average Instrumentalness,1.888759450216448e-05
7857,Sosamann,Average Instrumentalness,0.0004966559060116365
7858,Sound M.O.B.,Average Instrumentalness,0.0
7859,Soundgarden,Average Instrumentalness,0.1583055597874749
7860,Southside,Average Instrumentalness,8.131232659774444e-05
7861,Spooks,Average Instrumentalness,0.11320678149719543
7862,St. Beauty,Average Instrumentalness,0.025737500208838388
7863,Stacy Barthe,Average Instrumentalness,0.10099195296862741
7864,Stan Kenton,Average Instrumentalness,0.21101685
7865,Stanaj,Average Instrumentalness,0.0015251192500000045
7866,Standing On The Corner,Average Instrumentalness,0.14173653469047617
7867,Stargate,Average Instrumentalness,0.048503408628531385
7868,Starley,Average Instrumentalness,0.010185999576923324
7869,Starrah,Average Instrumentalness,0.020498839727431356
7870,State of Sound,Average Instrumentalness,0.091171466375
7871,Static Major,Average Instrumentalness,0.0026352625940815693
7872,Station Wagon P,Average Instrumentalness,6.980156862745088e-05
7873,StaySolidRocky,Average Instrumentalness,0.02241285071260508
7874,Stefflon Don,Average Instrumentalness,0.00016456097727272716
7875,Stereotypes,Average Instrumentalness,0.01262411996092797
7876,Steve Aoki,Average Instrumentalness,0.10823677888384518
7877,Steve Lacy,Average Instrumentalness,0.21791325996309593
7878,Stevie Nicks,Average Instrumentalness,0.006308214168354929
7879,Stevie Wonder,Average Instrumentalness,0.04948148452368772
7880,Still Woozy,Average Instrumentalness,0.020463651531992408
7881,Stormzy,Average Instrumentalness,0.0005034900178571427
7882,Stunna 4 Vegas,Average Instrumentalness,0.0001980539743589739
7883,Styles P,Average Instrumentalness,0.015728877364753997
7884,Sublime,Average Instrumentalness,0.07648582923268386
7885,Sugarland,Average Instrumentalness,0.0016124955712082441
7886,Summer Walker,Average Instrumentalness,0.008298056563358178
7887,Sunday Service Choir,Average Instrumentalness,0.0829090653704717
7888,Supa Bwe,Average Instrumentalness,0.0013812616924837656
7889,Surf Mesa,Average Instrumentalness,0.052280669911711604
7890,Surfaces,Average Instrumentalness,0.02471186788636351
7891,Swae Lee,Average Instrumentalness,0.04677768192590924
7892,Sweet,Average Instrumentalness,0.0003296829017857156
7893,Swizz Beatz,Average Instrumentalness,1.0142349999999967e-05
7894,Syd,Average Instrumentalness,0.08623923024560762
7895,System Of A Down,Average Instrumentalness,0.08706271503644138
7896,T-Pain,Average Instrumentalness,0.043664634484840176
7897,T-Shyne,Average Instrumentalness,0.004094815148310023
7898,T.I.,Average Instrumentalness,0.0001353283252938216
7899,TGT,Average Instrumentalness,1.0980504201680673e-05
7900,THE SCOTTS,Average Instrumentalness,0.0025132134457818934
7901,THEMXXNLIGHT,Average Instrumentalness,0.001020682652777778
7902,TINI,Average Instrumentalness,0.0001842576818181818
7903,TLC,Average Instrumentalness,0.10449650834777842
7904,TOKYO’S REVENGE,Average Instrumentalness,0.00012668214285714143
7905,TOMORROW X TOGETHER,Average Instrumentalness,0.01581300689026227
7906,TOOL,Average Instrumentalness,0.5981218518764566
7907,TOTO,Average Instrumentalness,0.10027786863952617
7908,TW3LVE,Average Instrumentalness,0.7082958333333333
7909,TWENTY88,Average Instrumentalness,0.0038591560193956312
7910,TWICE,Average Instrumentalness,0.00032280644263514276
7911,Tainy,Average Instrumentalness,0.0019556031190476743
7912,Takeoff,Average Instrumentalness,0.0004662426018001036
7913,Talking Heads,Average Instrumentalness,0.13044597842919373
7914,Tame Impala,Average Instrumentalness,0.21711724717862518
7915,Tammi Terrell,Average Instrumentalness,0.009403514151908427
7916,Tankhead,Average Instrumentalness,0.13072515086100428
7917,Tate McRae,Average Instrumentalness,2.600299999999961e-05
7918,Tay Keith,Average Instrumentalness,0.006600829041884028
7919,Tay-K,Average Instrumentalness,0.06672293672562353
7920,Taylor Bennett,Average Instrumentalness,0.0005601566916666666
7921,Taylor Swift,Average Instrumentalness,0.045062113941858294
7922,Tee Grizzley,Average Instrumentalness,0.0005169461224843993
7923,Tego Calderon,Average Instrumentalness,0.04349302439498045
7924,Temple Of The Dog,Average Instrumentalness,0.09311718108393217
7925,Teyana Taylor,Average Instrumentalness,0.023353502726526913
7926,The 1975,Average Instrumentalness,0.1422497341679255
7927,The Alchemist,Average Instrumentalness,0.2700207714261995
7928,The All-American Rejects,Average Instrumentalness,0.008419838079587832
7929,The Andrews Sisters,Average Instrumentalness,0.02107312017830335
7930,The Band CAMINO,Average Instrumentalness,0.0021321275
7931,The Beach Boys,Average Instrumentalness,0.09053806198373017
7932,The Beatles,Average Instrumentalness,0.06952446692762126
7933,The Black Keys,Average Instrumentalness,0.1865672864492869
7934,The Blessed Madonna,Average Instrumentalness,0.2322930445569606
7935,The Boy Next Door,Average Instrumentalness,0.023134254999999954
7936,The Carters,Average Instrumentalness,2.4429722222222222e-05
7937,The Chainsmokers,Average Instrumentalness,0.0021259956707033404
7938,The Chicks,Average Instrumentalness,0.025459932239985994
7939,The Citizens of Halloween,Average Instrumentalness,0.7794596332471311
7940,The Clash,Average Instrumentalness,0.05187060864549346
7941,The Commanders,Average Instrumentalness,0.08756920218699814
7942,The Cranberries,Average Instrumentalness,0.0705489297941562
7943,The Crypt-Kickers,Average Instrumentalness,0.08794231836065487
7944,The Dap-Kings Horns,Average Instrumentalness,0.06471264566130971
7945,The Fisk Jubilee Singers,Average Instrumentalness,0.05100143583842559
7946,The Five Stairsteps,Average Instrumentalness,0.035458618253184825
7947,The Flint Chozen Choir,Average Instrumentalness,0.001660126428780285
7948,The Fontane Sisters,Average Instrumentalness,0.00039027445999999526
7949,The Game,Average Instrumentalness,0.006524547849548162
7950,The Goo Goo Dolls,Average Instrumentalness,0.0439081322756993
7951,The Greatest Showman Ensemble,Average Instrumentalness,0.046516238377760664
7952,The Harlem Community Choir,Average Instrumentalness,0.043484534188660724
7953,The Jackson 5,Average Instrumentalness,0.016559679260301417
7954,The Kid LAROI,Average Instrumentalness,9.884848484848535e-08
7955,The Killers,Average Instrumentalness,0.0361792798806507
7956,The Knocks,Average Instrumentalness,0.10143433075
7957,"The Last Artful, Dodgr",Average Instrumentalness,0.0006474509073426574
7958,The Lumineers,Average Instrumentalness,0.03213750286952912
7959,The Muppets,Average Instrumentalness,0.07967877873804027
7960,The National,Average Instrumentalness,0.38087831859609245
7961,The Neighbourhood,Average Instrumentalness,0.14103691934047807
7962,The Neptunes,Average Instrumentalness,0.058579693483760506
7963,The Night Game,Average Instrumentalness,0.021584826491201844
7964,The Notorious B.I.G.,Average Instrumentalness,0.0007407468371938493
7965,The Plastic Ono Band,Average Instrumentalness,0.11558896013199614
7966,The Platters,Average Instrumentalness,0.0009671121059731934
7967,The Pogues,Average Instrumentalness,0.09791896141371584
7968,The Puppini Sisters,Average Instrumentalness,0.00952937657494818
7969,The RattPack,Average Instrumentalness,6.302857142857143e-06
7970,The Rolling Stones,Average Instrumentalness,0.1351041910840492
7971,The Ronettes,Average Instrumentalness,0.0185760915559592
7972,The Strokes,Average Instrumentalness,0.3315649780468972
7973,The Temptations,Average Instrumentalness,0.007674940729189683
7974,The Vamps,Average Instrumentalness,0.021271161722627198
7975,The Weeknd,Average Instrumentalness,0.01609565902616824
7976,The xx,Average Instrumentalness,0.5866125667191147
7977,The-Dream,Average Instrumentalness,0.023913479331769166
7978,Theresa Rex,Average Instrumentalness,3.0281999999999986e-05
7979,Thirty Seconds To Mars,Average Instrumentalness,0.11259118467994955
7980,Thomas Gold,Average Instrumentalness,0.1928554775357154
7981,Thomas Rhett,Average Instrumentalness,0.00018989172244461978
7982,Thundercat,Average Instrumentalness,0.3945164173238175
7983,Thurl Ravenscroft,Average Instrumentalness,0.017505455611791457
7984,Tierra Whack,Average Instrumentalness,0.030858491600000083
7985,Tiffany Evans,Average Instrumentalness,0.025379328776785705
7986,Tim Berg,Average Instrumentalness,0.46701156575
7987,Tim McGraw,Average Instrumentalness,0.0007920369136696718
7988,Timbaland,Average Instrumentalness,0.05009393148849245
7989,Timeflies,Average Instrumentalness,0.03763353267424242
7990,Tina Turner,Average Instrumentalness,0.09525628775931251
7991,Tinashe,Average Instrumentalness,0.043411619677020036
7992,Tiny Meat Gang,Average Instrumentalness,0.0139505187
7993,TisaKorean,Average Instrumentalness,5.944898599439763e-05
7994,Tiësto,Average Instrumentalness,0.2777416316823393
7995,Toby Keith,Average Instrumentalness,0.00953223957340577
7996,Tom DeLonge,Average Instrumentalness,0.5639732817767856
7997,Tom Petty,Average Instrumentalness,0.024803193732188256
7998,Tom Petty and the Heartbreakers,Average Instrumentalness,0.0179639714507997
7999,Tom Walker,Average Instrumentalness,0.0038547906309523814
8000,Tomine Harket,Average Instrumentalness,0.02972157382666668
8001,Tommy Torres,Average Instrumentalness,0.0008433232121212121
8002,Tones And I,Average Instrumentalness,9.94324999999971e-06
8003,Tony Bennett,Average Instrumentalness,0.008474324026689031
8004,Tony Williams,Average Instrumentalness,0.32127914554708975
8005,Topic,Average Instrumentalness,0.00903977748214277
8006,Tori Kelly,Average Instrumentalness,0.007170327350369903
8007,Toro y Moi,Average Instrumentalness,0.2052711442680652
8008,Tory Lanez,Average Instrumentalness,0.0037654178649631225
8009,Tove Lo,Average Instrumentalness,0.08429771735997517
8010,Tove Styrke,Average Instrumentalness,0.034778803036713296
8011,Towkio,Average Instrumentalness,0.020366259291294275
8012,Tracy T,Average Instrumentalness,0.0013082198432692307
8013,Train,Average Instrumentalness,0.02662859266203065
8014,Trap Manny,Average Instrumentalness,3.866540034582278e-06
8015,Travis Barker,Average Instrumentalness,0.03892666816082932
8016,Travis Scott,Average Instrumentalness,0.006537732719429375
8017,Trevor Daniel,Average Instrumentalness,0.0017273458666666763
8018,Trey Lewis,Average Instrumentalness,3.797906336088152e-06
8019,Trey Songz,Average Instrumentalness,0.0026144407612356
8020,TrifeDrew,Average Instrumentalness,1.8531868131868136e-05
8021,Trinidad James,Average Instrumentalness,0.008112618584731942
8022,Trio Vegabajeño,Average Instrumentalness,0.03292611079935436
8023,Trippie Redd,Average Instrumentalness,0.018409645108458474
8024,Trouble,Average Instrumentalness,0.0017884637628968248
8025,Troye Sivan,Average Instrumentalness,0.02276471670634905
8026,Troyse,Average Instrumentalness,0.0001804291471984805
8027,Turbo,Average Instrumentalness,0.048491219375
8028,Twenty One Pilots,Average Instrumentalness,0.006000953806548186
8029,Twice As Nice,Average Instrumentalness,0.18782187719464857
8030,Twista,Average Instrumentalness,0.0032279245359557104
8031,Ty Dolla $ign,Average Instrumentalness,0.011159168176971768
8032,Tyga,Average Instrumentalness,0.003312680559079695
8033,Tyla Yaweh,Average Instrumentalness,6.3669999999999875e-06
8034,Tyler Childers,Average Instrumentalness,0.06098094004583188
8035,"Tyler, The Creator",Average Instrumentalness,0.08166744154863428
8036,U-God,Average Instrumentalness,0.046662445694970835
8037,U2,Average Instrumentalness,0.07790204146203054
8038,Ugly God,Average Instrumentalness,0.0006918762735195348
8039,Usher,Average Instrumentalness,0.0010039726077561376
8040,VIC MENSA,Average Instrumentalness,0.008224162145238093
8041,Valerie Broussard,Average Instrumentalness,0.012724603397660841
8042,Vampire Weekend,Average Instrumentalness,0.068103190143795
8043,Van Halen,Average Instrumentalness,0.13070883714251816
8044,Van Morrison,Average Instrumentalness,0.04224655545705489
8045,Vance Joy,Average Instrumentalness,0.003396165880052787
8046,Vanessa Hudgens,Average Instrumentalness,0.038054164477094234
8047,Vargas & Lagola,Average Instrumentalness,0.06868203261060613
8048,Vedo,Average Instrumentalness,1.5342571928071942e-05
8049,Vera Blue,Average Instrumentalness,0.061110680383893556
8050,Verse Simmonds,Average Instrumentalness,0.001202192916666667
8051,Vice,Average Instrumentalness,0.03479089471428604
8052,Victoria Monét,Average Instrumentalness,0.10412499118407292
8053,Vince Gill,Average Instrumentalness,0.01366382304551238
8054,Vince Guaraldi Trio,Average Instrumentalness,0.7154327558956116
8055,Vince Staples,Average Instrumentalness,0.09331870123863552
8056,Vory,Average Instrumentalness,0.011258373921645025
8057,Vybz Kartel,Average Instrumentalness,0.03700372077441318
8058,VÉRITÉ,Average Instrumentalness,0.00691857138076926
8059,WALK THE MOON,Average Instrumentalness,0.0212257907950049
8060,WESTSIDE BOOGIE,Average Instrumentalness,0.0075514426398601425
8061,WILLOW,Average Instrumentalness,0.13408226967686834
8062,WYNNE,Average Instrumentalness,0.14566391188610045
8063,Wafia,Average Instrumentalness,0.012116798638888844
8064,Wale,Average Instrumentalness,0.0008758159108745279
8065,Wales,Average Instrumentalness,0.65516
8066,Walker Hayes,Average Instrumentalness,4.189764545454535e-05
8067,Wallows,Average Instrumentalness,0.06797163512878729
8068,Wanz,Average Instrumentalness,0.02340106025
8069,Warren Zevon,Average Instrumentalness,0.09864642654624306
8070,Weezer,Average Instrumentalness,0.01945010878560329
8071,Wham!,Average Instrumentalness,0.015028863628353525
8072,Whethan,Average Instrumentalness,0.12128394025000003
8073,White Gold,Average Instrumentalness,0.009690112878787899
8074,Whitney Houston,Average Instrumentalness,0.03493995181148662
8075,WhoHeem,Average Instrumentalness,1.0149230769230775e-05
8076,Why Don't We,Average Instrumentalness,0.0001547494374999996
8077,Wilbur Soot,Average Instrumentalness,0.18462327999999992
8078,Will Smith,Average Instrumentalness,0.004436115782072836
8079,William Singe,Average Instrumentalness,5.149999999999992e-07
8080,Willy William,Average Instrumentalness,0.057237145215673586
8081,Winona Oak,Average Instrumentalness,0.0021131471250000096
8082,Wisin,Average Instrumentalness,3.004783762243235e-05
8083,Wiz Khalifa,Average Instrumentalness,0.0015381160731593503
8084,WizDaWizard,Average Instrumentalness,3.740416666666667e-05
8085,WizKid,Average Instrumentalness,8.80769108985659e-05
8086,Wolftyla,Average Instrumentalness,0.005933377384615383
8087,Wyclef Jean,Average Instrumentalness,0.0008935311656637137
8088,X Ambassadors,Average Instrumentalness,0.0173570459174234
8089,XXXTENTACION,Average Instrumentalness,0.03932209241140503
8090,XYLØ,Average Instrumentalness,0.046213516538888694
8091,Y2K,Average Instrumentalness,0.0008243370000000068
8092,YBN Nahmir,Average Instrumentalness,2.8804826086956792e-05
8093,YFN Lucci,Average Instrumentalness,0.0005844497604914707
8094,YG,Average Instrumentalness,0.0076675629655130716
8095,YK Osiris,Average Instrumentalness,4.649999999999982e-05
8096,YNW Melly,Average Instrumentalness,0.00017838468571429437
8097,YUNGBLUD,Average Instrumentalness,0.00667314981944442
8098,Yak Gotti,Average Instrumentalness,0.0002267686477731165
8099,Yandel,Average Instrumentalness,0.00681682834032393
8100,Yasiin Bey,Average Instrumentalness,0.0924469520038786
8101,Yaviah,Average Instrumentalness,0.01414294240134447
8102,Years & Years,Average Instrumentalness,0.05194833680518788
8103,Yebba,Average Instrumentalness,0.07124947813962464
8104,Yellow Claw,Average Instrumentalness,0.14318459787194165
8105,Yo Gotti,Average Instrumentalness,0.0012737002292977583
8106,Yoko Ono,Average Instrumentalness,0.2646878960246563
8107,Young Dolph,Average Instrumentalness,5.499544642857124e-05
8108,Young M.A,Average Instrumentalness,1.540442857142855e-05
8109,Young Nudy,Average Instrumentalness,0.0004695339391525172
8110,Young Scooter,Average Instrumentalness,0.00014567114351273755
8111,Young Sinatra,Average Instrumentalness,0.0009264410708898947
8112,Young Stoner Life,Average Instrumentalness,0.00011682714285714275
8113,Young Thug,Average Instrumentalness,0.0027133084598095184
8114,YoungBoy Never Broke Again,Average Instrumentalness,8.399332264957339e-08
8115,Youv Dee,Average Instrumentalness,0.0014874625011221452
8116,Yugen Blakrok,Average Instrumentalness,0.07672887344919359
8117,Yung Baby Tate,Average Instrumentalness,0.025754622908657966
8118,Yung Bans,Average Instrumentalness,0.0008407409762071853
8119,Yung Bleu,Average Instrumentalness,9.35827370448179e-06
8120,Yung Joc,Average Instrumentalness,0.003787859711180124
8121,Yung LB,Average Instrumentalness,1.7465535714285717e-05
8122,Yung Pinch,Average Instrumentalness,0.011237040372916701
8123,Yves Tumor,Average Instrumentalness,0.1430537031212119
8124,ZAYN,Average Instrumentalness,0.01022294823699398
8125,ZHU,Average Instrumentalness,0.33105772095238095
8126,Zac Brown Band,Average Instrumentalness,0.002923902777662656
8127,Zac Efron,Average Instrumentalness,0.021817608534558143
8128,Zacari,Average Instrumentalness,0.073971557937161
8129,Zack De La Rocha,Average Instrumentalness,0.04098358942893814
8130,Zak Abel,Average Instrumentalness,0.037527770347619026
8131,Zara Larsson,Average Instrumentalness,0.0471631825785728
8132,Zay Hilfigerrr,Average Instrumentalness,0.020143789081643326
8133,Zayion McCall,Average Instrumentalness,0.005415304186538467
8134,Zebra Katz,Average Instrumentalness,0.21751470611111112
8135,Zedd,Average Instrumentalness,0.08003661108734508
8136,Zeeba,Average Instrumentalness,0.005258442444444504
8137,Zendaya,Average Instrumentalness,0.012683686719602932
8138,Zhavia Ward,Average Instrumentalness,0.1277510514524531
8139,Zion,Average Instrumentalness,0.03285917362083336
8140,Zion & Lennox,Average Instrumentalness,0.0027265552221229956
8141,Ziv Zaifman,Average Instrumentalness,0.04074925886753213
8142,Zoe Nash,Average Instrumentalness,1.5582472727272733e-05
8143,Zoink Gang,Average Instrumentalness,0.00040713130555555577
8144,alt-J,Average Instrumentalness,0.21448790244407742
8145,at Wendys,Average Instrumentalness,1.2974e-05
8146,bbno$,Average Instrumentalness,0.0020035802223775084
8147,beabadoobee,Average Instrumentalness,0.05917008532142916
8148,benny blanco,Average Instrumentalness,0.010206256011084946
8149,blackbear,Average Instrumentalness,9.659696428572394e-06
8150,blink-182,Average Instrumentalness,0.023812388354079683
8151,bülow,Average Instrumentalness,0.017854600775423977
8152,for KING & COUNTRY,Average Instrumentalness,0.05227112043411036
8153,fun.,Average Instrumentalness,0.0070633096183333344
8154,girl in red,Average Instrumentalness,0.19657866574999985
8155,gnash,Average Instrumentalness,0.0015511430000000033
8156,grandson,Average Instrumentalness,0.05295900533333331
8157,i_o,Average Instrumentalness,0.6778751249999999
8158,iann dior,Average Instrumentalness,2.103988888888902e-06
8159,j-hope,Average Instrumentalness,0.06515901428571427
8160,jetsonmade,Average Instrumentalness,0.032688530923160174
8161,jxdn,Average Instrumentalness,0.015658627227456028
8162,kai,Average Instrumentalness,0.10036453652160973
8163,kiLL edward,Average Instrumentalness,0.05040729706666683
8164,lau.ra,Average Instrumentalness,0.32696518717337564
8165,lil aaron,Average Instrumentalness,0.003268496708008658
8166,lovelytheband,Average Instrumentalness,0.008712900761972337
8167,mansionz,Average Instrumentalness,0.018970374066630796
8168,ppcocaine,Average Instrumentalness,4.663636363636358e-06
8169,rei brown,Average Instrumentalness,0.240278617399436
8170,salem ilese,Average Instrumentalness,0.002972603014668843
8171,slowthai,Average Instrumentalness,0.03146912115686275
8172,teddy<3,Average Instrumentalness,0.06838173677014246
8173,watt,Average Instrumentalness,0.005465897882000151
8174,Ñengo Flow,Average Instrumentalness,4.232190894607761e-05
8175,$uicideBoy$,Average Liveness,0.22496586779886452
8176,(G)I-DLE,Average Liveness,0.18031749999999996
8177,*NSYNC,Average Liveness,0.22867898503824752
8178,070 Shake,Average Liveness,0.23366347619047617
8179,100 gecs,Average Liveness,0.2522700974658869
8180,2 Chainz,Average Liveness,0.2373556895741691
8181,21 Savage,Average Liveness,0.15964019473296207
8182,22 Savage,Average Liveness,0.20409609412809346
8183,24hrs,Average Liveness,0.1570254408508159
8184,24kGoldn,Average Liveness,0.23224787500001082
8185,2Pac,Average Liveness,0.29992751544117635
8186,347aidan,Average Liveness,0.16569940476190484
8187,42 Dugg,Average Liveness,0.15764469202898285
8188,5 Seconds of Summer,Average Liveness,0.25624614818997354
8189,50 Cent,Average Liveness,0.23186109100457875
8190,6LACK,Average Liveness,0.13453992063488704
8191,6ix9ine,Average Liveness,0.1596656660839309
8192,88-Keys,Average Liveness,0.23424721365418755
8193,88rising,Average Liveness,0.1658656790657436
8194,99 Percent,Average Liveness,0.2917144373219402
8195,9lokknine,Average Liveness,0.21611565972220187
8196,A Boogie Wit da Hoodie,Average Liveness,0.14578352625388802
8197,A Day To Remember,Average Liveness,0.25204965296822673
8198,A R I Z O N A,Average Liveness,0.1653179722222225
8199,A Touch Of Class,Average Liveness,0.10567980158730231
8200,A$AP ANT,Average Liveness,0.1587302813754874
8201,A$AP Ferg,Average Liveness,0.17954454043032453
8202,A$AP Mob,Average Liveness,0.14363196078431642
8203,A$AP NAST,Average Liveness,0.19161747485357802
8204,A$AP Rocky,Average Liveness,0.2179130294117428
8205,A$AP Twelvyy,Average Liveness,0.24671735714285759
8206,A$AP TyY,Average Liveness,0.18740564600840331
8207,A-Trak,Average Liveness,0.21838549263236742
8208,A7S,Average Liveness,0.27019547619047346
8209,ABIR,Average Liveness,0.21726933630952383
8210,ABRA,Average Liveness,0.19249037499999988
8211,AC/DC,Average Liveness,0.3358363336350589
8212,AJR,Average Liveness,0.217074204374045
8213,ALISA UENO,Average Liveness,0.22411406828113192
8214,ALLBLACK,Average Liveness,0.1928626274509804
8215,ATR Son Son,Average Liveness,0.12816985714285686
8216,AUGUST 08,Average Liveness,0.19775119047619044
8217,AURORA,Average Liveness,0.14222610227272864
8218,Aaron Carter,Average Liveness,0.18385911331805557
8219,Aazar,Average Liveness,0.27633916666666664
8220,Ab-Soul,Average Liveness,0.21364301093723823
8221,Adam Levine,Average Liveness,0.1308585563654984
8222,Adele,Average Liveness,0.16059951515152118
8223,Afrojack,Average Liveness,0.21121148931175043
8224,Agnes,Average Liveness,0.20638983256449417
8225,Agust D,Average Liveness,0.16166999999999995
8226,Akon,Average Liveness,0.2208163978937729
8227,Alan Walker,Average Liveness,0.28753668452381204
8228,Alanis Morissette,Average Liveness,0.3393086939115961
8229,Alec Benjamin,Average Liveness,0.1502658333333344
8230,Alessia Cara,Average Liveness,0.19361079487186292
8231,Alesso,Average Liveness,0.16721436858075725
8232,Alex Lacamoire,Average Liveness,0.15740653255735496
8233,Alexander 23,Average Liveness,0.16339339754595916
8234,Ali Gatie,Average Liveness,0.13632749999999014
8235,Alicia Keys,Average Liveness,0.22233307851992776
8236,Alina Baraz,Average Liveness,0.14665717872405373
8237,Aloe Blacc,Average Liveness,0.1588774751082247
8238,Alok,Average Liveness,0.20160333333333486
8239,Aly & AJ,Average Liveness,0.1436408804847114
8240,Amanda Shires,Average Liveness,0.22980896969696912
8241,Ambjaay,Average Liveness,0.15254204545454286
8242,Aminé,Average Liveness,0.13729030311357512
8243,Ana Villafañe,Average Liveness,0.16945535714285714
8244,Anderson .Paak,Average Liveness,0.3452534963118065
8245,Andrelli,Average Liveness,0.16656880000000107
8246,Andrew Andraos,Average Liveness,0.10374999999999995
8247,Andrew Gold,Average Liveness,0.1835927733516484
8248,Andrew McMahon in the Wilderness,Average Liveness,0.23185744656042387
8249,Andrez Babii,Average Liveness,0.11736319999999971
8250,André 3000,Average Liveness,0.23519728660535585
8251,Andy Grammer,Average Liveness,0.21222616185897442
8252,Andy Williams,Average Liveness,0.22611297022645885
8253,Angels & Airwaves,Average Liveness,0.19897611829836834
8254,Angèle,Average Liveness,0.127070442500482
8255,Anita Kerr Singers,Average Liveness,0.18931375595238079
8256,Anitta,Average Liveness,0.16328926039081892
8257,Anna of the North,Average Liveness,0.1792286923076927
8258,Anne-Marie,Average Liveness,0.19329805555552942
8259,Annie Lennox,Average Liveness,0.16221659108048816
8260,Annika Wells,Average Liveness,0.17739761967135034
8261,Ansel Elgort,Average Liveness,0.17454892321339133
8262,Ant Clemons,Average Liveness,0.14883018430099326
8263,Ant Saunders,Average Liveness,0.15129642857143008
8264,Anthony Hamilton,Average Liveness,0.203006255952381
8265,Anthony Ramos,Average Liveness,0.17911191631187634
8266,Anuel,Average Liveness,0.18248636010038907
8267,Anuel AA,Average Liveness,0.12296189393940085
8268,Arcangel,Average Liveness,0.19495142063492207
8269,Arctic Monkeys,Average Liveness,0.2438186742424253
8270,Aretha Franklin,Average Liveness,0.29732920735345714
8271,Ari Lennox,Average Liveness,0.1285108333333334
8272,Ariana Grande,Average Liveness,0.2048279322238684
8273,Arizona Zervas,Average Liveness,0.19768333333334376
8274,Arthur Hanlon,Average Liveness,0.21855362937062925
8275,Ashanti,Average Liveness,0.18687124690587156
8276,Ashe,Average Liveness,0.19362916666666538
8277,Ashley O,Average Liveness,0.13764500000000013
8278,Ashnikko,Average Liveness,0.17413557948718156
8279,Atlantic Holiday,Average Liveness,0.15543846153846172
8280,Au/Ra,Average Liveness,0.16589666666666664
8281,Audioslave,Average Liveness,0.27756491666666677
8282,Audrey Mika,Average Liveness,0.1823829166666667
8283,August Alsina,Average Liveness,0.24549147222222217
8284,Auli'i Cravalho,Average Liveness,0.19026940355276806
8285,Austin Lam,Average Liveness,0.14197250525708852
8286,Austyn Johnson,Average Liveness,0.1710567012987013
8287,Ava Max,Average Liveness,0.16409105952381178
8288,Aventura,Average Liveness,0.21580588221971272
8289,Avicii,Average Liveness,0.19143050793651128
8290,Avril Lavigne,Average Liveness,0.16143243906216329
8291,Axwell /\ Ingrosso,Average Liveness,0.17703852380952964
8292,Ayo & Teo,Average Liveness,0.14951500000000228
8293,B. Swanson Quartet,Average Liveness,0.21929095795738915
8294,BANNERS,Average Liveness,0.15041731060606053
8295,BENEE,Average Liveness,0.14551423401821761
8296,BIA,Average Liveness,0.13786999999999583
8297,BJ The Chicago Kid,Average Liveness,0.2743725965309199
8298,BLACKPINK,Average Liveness,0.21380743849204237
8299,BROCKHAMPTON,Average Liveness,0.26108921427223364
8300,BRONSON,Average Liveness,0.19391367965367964
8301,BRS Kash,Average Liveness,0.10205
8302,BTS,Average Liveness,0.1873142605003563
8303,BURNS,Average Liveness,0.18942641666666668
8304,Babes Wodumo,Average Liveness,0.1613891314102564
8305,Baby Goth,Average Liveness,0.12552058150183137
8306,Baby Keem,Average Liveness,0.1449940476190453
8307,Baby Rose,Average Liveness,0.16295606329118761
8308,Babyface,Average Liveness,0.21180272027972027
8309,Backstreet Boys,Average Liveness,0.19741675748374357
8310,Bad Bunny,Average Liveness,0.15673979166656116
8311,Bahari,Average Liveness,0.13351333333333287
